id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1256747565153910786	1256747565153910786	2020-05-02 19:49:03 -05	2020-05-02	19:49:03	-0500	115470532	moralesonline	Beto M. 🦁 Lióndeux	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	La cruda realidad de nuestra sociedad es que a lo malo llaman bueno y a lo bueno llaman malo. . . . . . . Algo genuinamente bueno que podemos hacer es capacitarnos en esta cuarentena. . . . El curso OPPORTUNITY te…  https://t.co/vyfzRXAnlD	es	[]	['https://www.instagram.com/p/B_tMfLVjBgl/?igshid=1kzn2vhxk31es']	[]	0	0	0	[]	[]	https://twitter.com/moralesonline/status/1256747565153910786	False		0		Nicaragua,Managua						[]				
1254496981864636416	1254496981864636416	2020-04-26 14:46:02 -05	2020-04-26	14:46:02	-0500	1094468123934240768	ktymrtnz220389	Kathy Martínez	{'type': 'Point', 'coordinates': [12.13723046, -86.22922453]}	Retornando a los atrios de MI JEHOVÁ JIREH, después de un tiempo ⏳ resguardaditas x la cuarentena 👍🏼 👌🏼.  AMÉN 🙏🏼 🤲🏼 🙌🏼 👐🏼 👏🏼 en Iglesia Bethel  https://t.co/7EUA7IUn9w	es	[]	['https://www.instagram.com/p/B_dNCarA_xe/?igshid=l6viifzhxwxy']	[]	0	0	0	[]	[]	https://twitter.com/ktymrtnz220389/status/1254496981864636416	False		0		Nicaragua,Managua						[]				
1248705986233339911	1248705986233339911	2020-04-10 15:14:41 -05	2020-04-10	15:14:41	-0500	629436596	domkdiogo	Dom K. Diogo	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	Ella se preparó, se puso linda, a su amiga llamaba. Se quedo en su cuarto, nada le importó, la cuarentena a ella la engañaba, como si nada 😂😩 . . . . . .  #makeup #anastasiabeverlyhills #nyx #nyxcosmetics #mac…  https://t.co/IGNrI35DF9	es	[]	['https://www.instagram.com/p/B-0DmMHJQTF/?igshid=yz61eys1gvai']	[]	0	0	0	['makeup', 'anastasiabeverlyhills', 'nyx', 'nyxcosmetics', 'mac']	[]	https://twitter.com/DomKDiogo/status/1248705986233339911	False		0		Nicaragua,Managua						[]				
1247509349871779840	1247509349871779840	2020-04-07 07:59:41 -05	2020-04-07	07:59:41	-0500	78991541	deejaykobe505	Deejay Kobe	{'type': 'Point', 'coordinates': [11.97898104, -86.09760039]}	La cuarentena nos hizo subir de peso ... no hay gyms así que toca entrenar por propia cuenta 🌞 anygram_2020 engordamos juntos, entrenamos juntos #buenosdias en Parroquia San Jerónimo Masaya  https://t.co/vZV15vbkFI	es	[]	['https://www.instagram.com/p/B-rjbtOh9Ik/?igshid=axo440964ksa']	[]	0	0	0	['buenosdias']	[]	https://twitter.com/deejaykobe505/status/1247509349871779840	False		0		Nicaragua,Managua						[]				
1246973848244957185	1246973848244957185	2020-04-05 20:31:47 -05	2020-04-05	20:31:47	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	Se viene nuevo perfil para la #cuarentena en Managua, Managua  https://t.co/vx6FlgtaPO	es	[]	['https://www.instagram.com/p/B-nv6e7hs0Q/?igshid=s196o3w1uf56']	[]	0	0	1	['cuarentena']	[]	https://twitter.com/VagancioJuancho/status/1246973848244957185	False		0		Nicaragua,Managua						[]				
1246968342721654784	1246968342721654784	2020-04-05 20:09:55 -05	2020-04-05	20:09:55	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.10555553, -86.33889008]}	Día 19 #cuarentena  Ya se lavaron las manos?... ya wey . . . #coronavirus #vagancio #lavatelasmanos #quedateencasa #legendcomics #vaganciojuancho #toon #comic #digitalart #nicaragua en Managua, Nicaragua  https://t.co/4GE0USAv7A	es	[]	['https://www.instagram.com/p/B-ntaNmhEWE/?igshid=1lxmre39blkpf']	[]	0	0	0	['cuarentena', 'coronavirus', 'vagancio', 'lavatelasmanos', 'quedateencasa', 'legendcomics', 'vaganciojuancho', 'toon', 'comic', 'digitalart', 'nicaragua']	[]	https://twitter.com/VagancioJuancho/status/1246968342721654784	False		0		Nicaragua,Managua						[]				
1246659840119898112	1246659840119898112	2020-04-04 23:44:02 -05	2020-04-04	23:44:02	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.10555553, -86.33889008]}	Día 18 de la #cuarentena  Que les paso a mis manos..: . . . #quedateencasa #coronavirus #covidmemes #lavatelasmanos #vagancio #vaganciojuancho #legendcomics #toon en Managua, Nicaragua  https://t.co/3hkxWmM4tp	es	[]	['https://www.instagram.com/p/B-lhHr5jMSp/?igshid=1jidb48inv1nn']	[]	0	0	0	['cuarentena', 'quedateencasa', 'coronavirus', 'covidmemes', 'lavatelasmanos', 'vagancio', 'vaganciojuancho', 'legendcomics', 'toon']	[]	https://twitter.com/VagancioJuancho/status/1246659840119898112	False		0		Nicaragua,Managua						[]				
1246062159848771584	1246062159848771584	2020-04-03 08:09:04 -05	2020-04-03	08:09:04	-0500	294909736	stivenlandaeta	Stiven Landaeta	{'type': 'Point', 'coordinates': [12.1501755, -86.3493391]}	⛅☀️Volveremos a ver el amanecer y seremos libres.⛰️ • Estos días de cuarentena serán superados. • Cuídate, quédate en casa protege a tu familia. • • • • #quedatencasa #quedateencasa #QuedateEnCasa…  https://t.co/30lgzDLBaQ	es	[]	['https://www.instagram.com/p/B-hRU8zj9uK/?igshid=1rxdv1wcmrrnt']	[]	0	0	1	['quedatencasa', 'quedateencasa', 'quedateencasa']	[]	https://twitter.com/StivenLandaeta/status/1246062159848771584	False		0		Nicaragua,Managua						[]				
1245360025566093314	1245360025566093314	2020-04-01 09:39:02 -05	2020-04-01	09:39:02	-0500	762897617894375424	andreslopizan	Andres Lopez Lizano	{'type': 'Point', 'coordinates': [12.1364, -86.2514]}	Gracias al Pastor Amos Cavalcanti desde Chile Por Seguir capacitándonos en cuarentena para poder transmitir entrenamientos contextuales y pertinentes a los maestros de niños y Jóvenes socios de #AVIVEMOS Que es una…  https://t.co/Cbf69dGroA	es	[]	['https://www.instagram.com/p/B-cSCJvgJ3E/?igshid=13o9fshyie70f']	[]	0	0	0	['avivemos']	[]	https://twitter.com/andreslopizan/status/1245360025566093314	False		0		Nicaragua,Managua						[]				
1243726509644406788	1243726509644406788	2020-03-27 21:28:01 -05	2020-03-27	21:28:01	-0500	950890076	vaganciojuancho	Vagancio	{'type': 'Point', 'coordinates': [12.15459497, -86.30636208]}	Día 10 #cuarentena no debí...hacer... ejercicio....  . . . #vagancio #legendcomics #coronavirus #quedateencasa #lavatelasmanos #nicaragua #ink #toon #fitness en Managua, Nicaragua Amerca Central  https://t.co/FXssyc9sXi	es	[]	['https://www.instagram.com/p/B-QrMdvhEhW/?igshid=kgm72t5xe434']	[]	0	0	0	['cuarentena', 'vagancio', 'legendcomics', 'coronavirus', 'quedateencasa', 'lavatelasmanos', 'nicaragua', 'ink', 'toon', 'fitness']	[]	https://twitter.com/VagancioJuancho/status/1243726509644406788	False		0		Nicaragua,Managua						[]				
