"id","conversation_id","created_at","date","time","timezone","user_id","username","name","place","tweet","language","urls__001","replies_count","retweets_count","likes_count","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","link","retweet","quote_url","video","thumbnail","near","geo","source","user_rt_id","user_rt","retweet_id","retweet_date","translate","trans_src","trans_dest","hashtags__006","hashtags__007","hashtags__008","photos__001","photos__002","photos__003","photos__004","reply_to__screen_name","reply_to__name","reply_to__id","hashtags__009","hashtags__010","mentions__screen_name","mentions__name","mentions__id","place__type","place__coordinates__001","place__coordinates__002","hashtags__011","hashtags__012","hashtags__013","urls__002"
"1335052523057647619","1335052523057647619","2020-12-04 21:45:00 -05","2020-12-04","21:45:00","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Hasta ahora, el gobierno anunció haber autorizado la adquisición de más de 100 millones de dosis de vacunas  #españa #europa #pandemia #coronavirus #COVID19   https://t.co/hVdEpgaDHL","es","https://www.elheraldo.hn/mundo/1427236-466/espa%C3%B1a-pretende-vacunar-a-m%C3%A1s-de-15-millones-de-personas-para-junio","0","0","3","españa","europa","pandemia","coronavirus","covid19","https://twitter.com/diarioelheraldo/status/1335052523057647619","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1335043862738460673","1335043862738460673","2020-12-04 21:10:35 -05","2020-12-04","21:10:35","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#LoÚltimo Estados Unidos registró el viernes, por segundo día consecutivo, un récord de contagios por coronavirus en 24 horas...  #pandemia #coronavirus #COVID19 #EEUU  https://t.co/8BBbdtPBFM","es","","0","0","2","loúltimo","pandemia","coronavirus","covid19","eeuu","https://twitter.com/diarioelheraldo/status/1335043862738460673","False","","1","https://pbs.twimg.com/media/EocHT4OXEAAbV-u.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EocHT4OXEAAbV-u.jpg","","","","","","","","","","","","","","","","","",""
"1335024589915774978","1335024589915774978","2020-12-04 19:54:00 -05","2020-12-04","19:54:00","-0500","94437807","hondudiario","Hondudiario.com","","EMERGENCIA COVID-19: Pese a que la vacuna está muy cerca, el principal epidemiólogo del gobierno estadounidense, Anthony Fauci, advirtió que “enero va a ser terrible” en cuanto al aumento de contagios de coronavirus en EEUU, tras las fiestas navideñas y de fin de año.  https://t.co/Hi5uvLUttY","es","","0","0","2","","","","","","https://twitter.com/hondudiario/status/1335024589915774978","False","","1","https://pbs.twimg.com/media/Eob1yOxW8AA18eZ.png","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/Eob1yOxW8AA18eZ.png","","","","","","","","","","","","","","","","","",""
"1335014875190468609","1335014875190468609","2020-12-04 19:15:24 -05","2020-12-04","19:15:24","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#Fotos #archivo La crisis vivida por los hondureños ha sido retratada por los fotoperiodistas de EL HERALDO y quedará plasmada para la historia a través de angustiosas imágenes  #Honduras #pandemia #coronavirus #COVID19    https://t.co/xZlHPg6hF7","es","https://www.elheraldo.hn/fotogalerias/1389690-468/las-25-fotograf%C3%ADas-m%C3%A1s-dolorosas-de-la-pandemia-en-honduras","0","0","1","fotos","archivo","honduras","pandemia","coronavirus","https://twitter.com/diarioelheraldo/status/1335014875190468609","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","covid19","","","","","","","","","","","","","","","","","","","","",""
"1335004184979116032","1335004184979116032","2020-12-04 18:32:55 -05","2020-12-04","18:32:55","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Según el personal de salud, las autoridades deberían ser más enérgicas a la hora de imponer medidas de distanciamiento social  #pandemia #coronavirus #COVID19 #mexico   https://t.co/YStkRV50KY","es","https://www.elheraldo.hn/mundo/1427203-466/ciudad-de-mexico-calles-llenas-hospitales-tambien","0","0","3","pandemia","coronavirus","covid19","mexico","","https://twitter.com/diarioelheraldo/status/1335004184979116032","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334993830039482374","1334993830039482374","2020-12-04 17:51:46 -05","2020-12-04","17:51:46","-0500","1289658651423182849","girasol_tv","Girasol TV","","#Internacional | Protestas en Perú complican suministro de insumos a hospitales en lucha contra coronavirus.  Ver:  https://t.co/vnPqjeNZ5z  #GirasolMedios","es","http://ow.ly/n5al50CDiLN","0","0","0","internacional","girasolmedios","","","","https://twitter.com/girasol_tv/status/1334993830039482374","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334990548881600513","1334990548881600513","2020-12-04 17:38:44 -05","2020-12-04","17:38:44","-0500","94437807","hondudiario","Hondudiario.com","","""TE LO CUENTO"": El presidente electo de EE.UU., Joe Biden, afirmó que el futuro del empleo podría ser “sombrío” en el país si la economía, golpeada por la pandemia de coronavirus, no recibe “ayuda ahora”, por lo que instó al Congreso a aprobar un nuevo paquete de asistencia.  https://t.co/yg5g3iQCZY","es","","0","0","2","","","","","","https://twitter.com/hondudiario/status/1334990548881600513","False","","1","https://pbs.twimg.com/media/EobWyJzXcAE0yGU.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EobWyJzXcAE0yGU.jpg","","","","","","","","","","","","","","","","","",""
"1334987223222071296","1334987223222071296","2020-12-04 17:25:31 -05","2020-12-04","17:25:31","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#Fotos Esta fotogalería destaca algunas de las mejores imágenes noticiosas tomadas por los fotógrafos de The Associated Press  #pandemia #coronavirus #COVID19 #protestas #AP   https://t.co/EYdX60WZhQ","es","https://www.elheraldo.hn/fotogalerias/1427184-468/covid-y-protestas-estas-son-las-mejores-fotos-de-la-semana-en","0","0","1","fotos","pandemia","coronavirus","covid19","protestas","https://twitter.com/diarioelheraldo/status/1334987223222071296","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","ap","","","","","","","","","","","","","","","","","","","","",""
"1334980813876760581","1334980813876760581","2020-12-04 17:00:03 -05","2020-12-04","17:00:03","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Pese a que se han dado varias fechas, los equipos que trabajan en la instalación no avanzan; ahora es que hasta el martes entregan el de Tegucigalpa   #Honduras #InvestH #pandemia #coronavirus #COVID19 #hospitalesmoviles  https://t.co/SbIlUgl1Z9","es","","0","0","1","honduras","investh","pandemia","coronavirus","covid19","https://twitter.com/diarioelheraldo/status/1334980813876760581","False","","1","https://pbs.twimg.com/media/EobN-IUWMAI_QtT.jpg","Honduras,Tegucigalpa","","","","","","","","","","hospitalesmoviles","","","https://pbs.twimg.com/media/EobN-IUWMAI_QtT.jpg","","","","","","","","","","","","","","","","","",""
"1334975183925501960","1334975183925501960","2020-12-04 16:37:41 -05","2020-12-04","16:37:41","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#Fotos Estas son las bodas de los famosos que se han visto afectadas por la pandemia del covid-19  #pandemia #coronavirus #COVID19 #famosos   https://t.co/umCUhdMVYD","es","https://www.elheraldo.hn/fotogalerias/entretenimiento/1427126-468/fotos-famosos-que-cancelaron-su-boda-2020-por-covid","0","0","1","fotos","pandemia","coronavirus","covid19","famosos","https://twitter.com/diarioelheraldo/status/1334975183925501960","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334956906302103557","1334956906302103557","2020-12-04 15:25:03 -05","2020-12-04","15:25:03","-0500","972804638","televicentrohn","Televicentro HN","","Villanueva refirió que al cancelar a los médicos forenses para investigar las muertes no hospitalarias por coronavirus en el país ""generaría un caos"".","es","","0","0","0","","","","","","https://twitter.com/televicentrohn/status/1334956906302103557","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334955207839592451","1334955207839592451","2020-12-04 15:18:18 -05","2020-12-04","15:18:18","-0500","1321206809613488129","extradigitalhn","Extra Digital HN","","🚨#ExtraDigital | El «Choco» Lozano vuelve a dar positivo por coronavirus  https://t.co/sLRL7Etw2v","es","https://extradigital.hn/2020/12/04/el-choco-lozano-vuelve-a-dar-positivo-por-coronavirus/","0","0","0","extradigital","","","","","https://twitter.com/extradigitalhn/status/1334955207839592451","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334949569294200834","1334949569294200834","2020-12-04 14:55:54 -05","2020-12-04","14:55:54","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#LoÚltimo Desde que la pandemia fue detectada en China en diciembre de 2019, se han registrado en todo el mundo 65.202.960 casos y 1.507.480 muertos, según un recuento de la AFP este viernes  #pandemia #coronavirus #COVID19  https://t.co/IXgVGGnF7g","es","","0","1","1","loúltimo","pandemia","coronavirus","covid19","","https://twitter.com/diarioelheraldo/status/1334949569294200834","False","","1","https://pbs.twimg.com/media/EoaxjJ2W4AonER0.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoaxjJ2W4AonER0.jpg","","","","","","","","","","","","","","","","","",""
"1334932589077991429","1334932589077991429","2020-12-04 13:48:25 -05","2020-12-04","13:48:25","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Invest-H incumple la entrega de los 7 hospitales móviles. Pese a que se han dado varias fechas, los equipos que trabajan en la instalación no avanzan...  #Honduras #pandemia #coronavirus #covid19 #Honduras #Tegucigalpa #InvestH #HospitalesMoviles  https://t.co/P9kHMxbnbY","es","","1","4","3","honduras","pandemia","coronavirus","covid19","honduras","https://twitter.com/diarioelheraldo/status/1334932589077991429","False","","1","https://pbs.twimg.com/ext_tw_video_thumb/1334932156397842434/pu/img/6OtcCPXl3yxDIIWo.jpg","Honduras,Tegucigalpa","","","","","","","","","","tegucigalpa","investh","hospitalesmoviles","","","","","","","","","","","","","","","","","","",""
"1334917952030781440","1334917952030781440","2020-12-04 12:50:15 -05","2020-12-04","12:50:15","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Ahora es que hasta el martes entregan el de la capital de Honduras...  #pandemia #coronavirus #covid19 #Honduras #Tegucigalpa #InvestH #HospitalesMoviles   https://t.co/TvEfJrupVu","es","https://www.elheraldo.hn/pais/1427003-466/invest-h-incumple-entrega-de-los-7-hospitales-m%C3%B3viles","0","0","1","pandemia","coronavirus","covid19","honduras","tegucigalpa","https://twitter.com/diarioelheraldo/status/1334917952030781440","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","investh","hospitalesmoviles","","","","","","","","","","","","","","","","","","","",""
"1334911226971889664","1334911226971889664","2020-12-04 12:23:32 -05","2020-12-04","12:23:32","-0500","58046607","procesodigital","Proceso Digital","","#COVID Italia suma 814 muertos por coronavirus y los contagios suben en 24,000  https://t.co/uBPaKnXXKW  https://t.co/pGWAyaEKHk","es","https://bit.ly/3lHTifY","0","1","1","covid","","","","","https://twitter.com/ProcesoDigital/status/1334911226971889664","False","","1","https://pbs.twimg.com/media/EoaOqDjXcAIrL83.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoaOqDjXcAIrL83.jpg","","","","","","","","","","","","","","","","","",""
"1334909446020079619","1334909446020079619","2020-12-04 12:16:28 -05","2020-12-04","12:16:28","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#LoÚltimo La distribución de las vacunas contra el covid-19 no eliminará por si sola la pandemia, advirtió este viernes la Organización Mundial de la Salud (OMS). ¿Usted qué opina?   #pandemia #coronavirus #COVID19 #OMS  https://t.co/pt2Tn8Dtod","es","","0","0","2","loúltimo","pandemia","coronavirus","covid19","oms","https://twitter.com/diarioelheraldo/status/1334909446020079619","False","","1","https://pbs.twimg.com/media/EoaND6xXUAAgGGq.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoaND6xXUAAgGGq.jpg","","","","","","","","","","","","","","","","","",""
"1334899661656780802","1334899661656780802","2020-12-04 11:37:35 -05","2020-12-04","11:37:35","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#LoÚltimo ""Estimamos que a principios de enero vamos a poder empezar la campaña de vacunación"", indicó en rueda de prensa el ministro de Sanidad, Salvador Illa  #españa #pandemia #Coronavirus #COVID19  https://t.co/feIY9a7gji","es","","0","1","2","loúltimo","españa","pandemia","coronavirus","covid19","https://twitter.com/diarioelheraldo/status/1334899661656780802","False","","1","https://pbs.twimg.com/media/EoaEKWGWEAASKpo.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoaEKWGWEAASKpo.jpg","","","","","","","","","","","","","","","","","",""
"1334894768279728128","1334894768279728128","2020-12-04 11:18:08 -05","2020-12-04","11:18:08","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Honduras tiene la capacidad de almacenamiento de la vacuna contra el covid-19, pero...  #Honduras #pandemia #coronavirus #COVID19   https://t.co/XKGTO8twIe","es","https://www.elheraldo.hn/pais/1427004-466/vacuna-contra-el-covid-19-no-se-invertir%C3%A1-en-equipo-para-la-cadena","0","0","2","honduras","pandemia","coronavirus","covid19","","https://twitter.com/diarioelheraldo/status/1334894768279728128","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334894492818829315","1334894492818829315","2020-12-04 11:17:02 -05","2020-12-04","11:17:02","-0500","747265276207476736","chtvhn","chtvhn","","El ‘Choco’ Lozano vuelve a dar positivo en coronavirus- https://t.co/k9eXo08oDp  https://t.co/xhzlI4wupC","es","https://chtv.hn/deportes/el-choco-lozano-vuelve-a-dar-positivo-en-coronavirus/","0","0","1","","","","","","https://twitter.com/CHTVHN/status/1334894492818829315","False","","1","https://pbs.twimg.com/media/EoZ_d4lXEAMV74e.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoZ_d4lXEAMV74e.jpg","","","","","","","","","","","","","","","","","",""
"1334889650184450051","1334889650184450051","2020-12-04 10:57:48 -05","2020-12-04","10:57:48","-0500","314228694","departamento19","Departamento19","","#DEPORTES / El ‘Choco’ Lozano vuelve a dar positivo en coronavirus  #Departamento19HN  https://t.co/ZHT2rlbkDg","es","https://departamento19.hn/el-choco-lozano-vuelve-a-dar-positivo-en-coronavirus/","0","0","0","deportes","departamento19hn","","","","https://twitter.com/Departamento19/status/1334889650184450051","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334887742359146498","1334887742359146498","2020-12-04 10:50:13 -05","2020-12-04","10:50:13","-0500","17548080","diarioelheraldo","Diario El Heraldo","","¿Quiénes conformarán la comitiva? ¡Vea aquí todos los detalles!   #Honduras #pandemia #coronavirus #COVID19 #salud   https://t.co/OkJiuTbJOp","es","https://www.elheraldo.hn/pais/1427005-466/comisi%C3%B3n-asesorar%C3%A1-a-salud-en-la-compra-de-vacunas-contra-covid-19","0","0","1","honduras","pandemia","coronavirus","covid19","salud","https://twitter.com/diarioelheraldo/status/1334887742359146498","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334874673780232193","1334874673780232193","2020-12-04 09:58:17 -05","2020-12-04","09:58:17","-0500","1289658651423182849","girasol_tv","Girasol TV","","#Nacional | Coronavirus en Honduras: 109.760 con 616 nuevos contagios.  Ver:  https://t.co/NL0e05ggLg  #GirasolMedios","es","http://ow.ly/bXCj50CCNQm","0","0","0","nacional","girasolmedios","","","","https://twitter.com/girasol_tv/status/1334874673780232193","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334874127807766528","1334874127807766528","2020-12-04 09:56:07 -05","2020-12-04","09:56:07","-0500","94437807","hondudiario","Hondudiario.com","","“TE LO CUENTO”: Nueva York inauguró la época navideña con el tradicional encendido de luces del gigantesco y emblemático árbol del Rockefeller Center, aunque este año, por el coronavirus, fue una ceremonia que solo pudieron ver en vivo un puñado de personas.  https://t.co/H27yMwUNQ5","es","","0","1","4","","","","","","https://twitter.com/hondudiario/status/1334874127807766528","False","","1","https://pbs.twimg.com/media/EoZs7tOW8AA9t2s.png","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoZs7tOW8AA9t2s.png","","","","","","","","","","","","","","","","","",""
"1334863378611892225","1334863378611892225","2020-12-04 09:13:24 -05","2020-12-04","09:13:24","-0500","58046607","procesodigital","Proceso Digital","","El ‘Choco’ Lozano vuelve a dar positivo en coronavirus  https://t.co/B57I8jk95z  https://t.co/5v90OYceEZ","es","https://bit.ly/2VE2bwo","0","0","0","","","","","","https://twitter.com/ProcesoDigital/status/1334863378611892225","False","","1","https://pbs.twimg.com/media/EoZjKPpW8AEJWSm.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoZjKPpW8AEJWSm.jpg","","","","","","","","","","","","","","","","","",""
"1334854971313979393","1334854971313979393","2020-12-04 08:40:00 -05","2020-12-04","08:40:00","-0500","972804638","televicentrohn","Televicentro HN","","Según un informe de investigación sociológica en España, un 43 por ciento de la población no está dispuesto a vacunarse contra el coronavirus   https://t.co/D1ihSbS1Ht","es","https://www.tunota.com/espana-sancionara-a-quienes-se-nieguen-a-vacunarse-contra-el-covid-19","0","0","2","","","","","","https://twitter.com/televicentrohn/status/1334854971313979393","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334848680097148929","1334848680097148929","2020-12-04 08:15:00 -05","2020-12-04","08:15:00","-0500","17548080","diarioelheraldo","Diario El Heraldo","","El hambre en el mundo se ha agravado debido a las repercusiones de la pandemia de coronavirus, advirtió este jueves la Organización de Naciones Unidas para la Agricultura y la Alimentación (FAO).  #ONU #Mundo #Hambre #FAO    https://t.co/LLuyJd21UP","es","https://www.elheraldo.hn/mundo/1426799-466/la-pandemia-de-covid-19-agrav%C3%B3-el-hambre-en-el-mundo-seg%C3%BAn-la","0","0","4","onu","mundo","hambre","fao","","https://twitter.com/diarioelheraldo/status/1334848680097148929","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334841130245099520","1334841130245099520","2020-12-04 07:45:00 -05","2020-12-04","07:45:00","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Ahmad Ayyad llevaba un estilo de vida saludable que fue trastocado al infectarse de coronavirus.  #Salud #COVID19 #Pandemia    https://t.co/OnvXjJ0qEn","es","https://www.elheraldo.hn/queondaconesto/1390841-466/drastico-cambio-fisico-atleta-covid-ayyad","0","0","2","salud","covid19","pandemia","","","https://twitter.com/diarioelheraldo/status/1334841130245099520","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334838092470120450","1334838092470120450","2020-12-04 07:32:55 -05","2020-12-04","07:32:55","-0500","1289658651423182849","girasol_tv","Girasol TV","","#Internacional | Pfizer fabricará sólo la mitad de las vacunas contra el coronavirus que tenía previstas para antes de fin de año.  Ver:  https://t.co/ZgVri9WlDk  #GirasolMedios","es","http://ow.ly/kMnA50CCEbd","0","0","0","internacional","girasolmedios","","","","https://twitter.com/girasol_tv/status/1334838092470120450","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334715682064371713","1334715682064371713","2020-12-03 23:26:31 -05","2020-12-03","23:26:31","-0500","1270290389321342976","h24news_hn","H24 News Honduras","","El delantero uruguayo estuvo dos semanas de baja y ha dado negativo a prueba COVID-19 #LuisSuarez #TipoperiodismoEstandar #Coronavirus  https://t.co/iNUC4kXqpy","es","https://hn.h24.news/54M","0","0","0","luissuarez","tipoperiodismoestandar","coronavirus","","","https://twitter.com/h24news_hn/status/1334715682064371713","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334705289996742656","1334705289996742656","2020-12-03 22:45:13 -05","2020-12-03","22:45:13","-0500","1289658651423182849","girasol_tv","Girasol TV","","#Deportes | Luis Suárez, negativo en coronavirus.  Ver:  https://t.co/FyFe7RwV5g  #GirasolMedios","es","http://ow.ly/7tiH50CClNp","0","0","0","deportes","girasolmedios","","","","https://twitter.com/girasol_tv/status/1334705289996742656","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334664576214970371","1334664576214970371","2020-12-03 20:03:26 -05","2020-12-03","20:03:26","-0500","17548080","diarioelheraldo","Diario El Heraldo","","El Congreso Nacional aprobó una ley que permitirá que la población pueda acceder a la vacuna contra el covid-19 de forma gratuita  #COVID19 #Pandemia #Coronavirus    https://t.co/f6vI7fljcX","es","https://www.elheraldo.hn/fotogalerias/1426973-466/lo-que-se-sabe-sobre-la-vacuna-contra-el-covid-19-para-los","0","2","7","covid19","pandemia","coronavirus","","","https://twitter.com/diarioelheraldo/status/1334664576214970371","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334662509366743040","1334662509366743040","2020-12-03 19:55:13 -05","2020-12-03","19:55:13","-0500","1289658651423182849","girasol_tv","Girasol TV","","#Internacional | Facebook eliminará desinformación sobre vacunas coronavirus.  Ver:  https://t.co/OHKe6DODHc  #GirasolMedios","es","http://ow.ly/8udI50CCirq","0","0","0","internacional","girasolmedios","","","","https://twitter.com/girasol_tv/status/1334662509366743040","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334659936404426753","1334659936404426753","2020-12-03 19:45:00 -05","2020-12-03","19:45:00","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Las vacunas contra el coronavirus despiertan la codicia de los ciberdelincuentes, que multiplican los ataques para interrumpir su entrega o incautar secretos comerciales  #Vacunas #Mundo #COVID19   https://t.co/MvMBPMvH1v","es","https://www.elheraldo.hn/mundo/1426963-466/los-piratas-inform%C3%A1ticos-al-asalto-de-las-vacunas-contra-el-covid-19","0","1","1","vacunas","mundo","covid19","","","https://twitter.com/diarioelheraldo/status/1334659936404426753","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334659446568607749","1334659446568607749","2020-12-03 19:43:03 -05","2020-12-03","19:43:03","-0500","94437807","hondudiario","Hondudiario.com","","EMERGENCIA COVID-19: La pandemia del coronavirus pueden llevar a 207 millones de personas a la pobreza extrema para el año 2030, elevando el total en el mundo por encima de los 1,000 millones, según un nuevo estudio del Programa de Naciones Unidas para el Desarrollo (PNUD).  https://t.co/8IYn6EbxwQ","es","","0","0","2","","","","","","https://twitter.com/hondudiario/status/1334659446568607749","False","","1","https://pbs.twimg.com/media/EoWpXfmXUAIpTtO.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoWpXfmXUAIpTtO.jpg","","","","","","","","","","","","","","","","","",""
"1334607481780092928","1334607481780092928","2020-12-03 16:16:34 -05","2020-12-03","16:16:34","-0500","94437807","hondudiario","Hondudiario.com","","Vacuna de Moderna otorga al menos 3 meses de inmunidad frente al coronavirus -  https://t.co/2fysCv3Yn1  https://t.co/8co8RZsHhb","es","https://bit.ly/3lBtlPe","0","1","2","","","","","","https://twitter.com/hondudiario/status/1334607481780092928","False","","1","https://pbs.twimg.com/media/EoV6bq3VEAEWfjc.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoV6bq3VEAEWfjc.jpg","","","","","","","","","","","","","","","","","",""
"1334606398416703488","1334606398416703488","2020-12-03 16:12:15 -05","2020-12-03","16:12:15","-0500","94437807","hondudiario","Hondudiario.com","","“TE LO CUENTO”: La vacuna contra el Covid-19 de Moderna que demostró tener una eficacia del 94%, otorga al menos 3 meses de inmunidad frente al coronavirus, según un estudio publicado este jueves por Instituto Nacional de Alergias y Enfermedades Infecciosas de EEUU.  https://t.co/G0FyLfiQIh","es","","0","0","0","","","","","","https://twitter.com/hondudiario/status/1334606398416703488","False","","1","https://pbs.twimg.com/media/EoV5cHIXUAI5aF9.png","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoV5cHIXUAI5aF9.png","","","","","","","","","","","","","","","","","",""
"1334603319898075136","1334603319898075136","2020-12-03 16:00:01 -05","2020-12-03","16:00:01","-0500","17548080","diarioelheraldo","Diario El Heraldo","","El evento habitualmente caótico y atestado de turistas esta vez estará sujeto a las normas de uso de máscaras, tiempo limitado y sana distancia debido a la pandemia de coronavirus.  #Navidad #Mundo #NY #rockefellercenter    https://t.co/zxYdQ4tkgI","es","https://www.elheraldo.hn/mundo/1426840-466/encienden-%C3%A1rbol-de-navidad-de-nueva-york-bajo-normas-de-cuarentena","0","0","1","navidad","mundo","ny","rockefellercenter","","https://twitter.com/diarioelheraldo/status/1334603319898075136","False","","0","","Honduras,Tegucigalpa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334582909353791489","1334582909353791489","2020-12-03 14:38:55 -05","2020-12-03","14:38:55","-0500","17548080","diarioelheraldo","Diario El Heraldo","","Más de 1,5 millones de muertes por #coronavirus han sido registradas oficialmente en el mundo desde el inicio de la #pandemia, de un total de cerca de 65 millones de casos, según un recuento de la #AFP a partir de cifras de las autoridades, el jueves a las 18H45 GMT.  https://t.co/glkua49NMX","es","","0","0","2","coronavirus","pandemia","afp","","","https://twitter.com/diarioelheraldo/status/1334582909353791489","False","","1","https://pbs.twimg.com/media/EoVj-C7XMAAGh1T.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoVj-C7XMAAGh1T.jpg","","","","","","","","","","","","","","","","","",""
"1334554718769700865","1334554718769700865","2020-12-03 12:46:54 -05","2020-12-03","12:46:54","-0500","17548080","diarioelheraldo","Diario El Heraldo","","#LoÚltimo | Cientos de miles de estudiantes con mascarilla, incluyendo 41 que dieron positivo al coronavirus, tomaban el jueves la altamente competitiva prueba de acceso a la universidad en Corea del Sur, a pesar del repunte de los contagios.  https://t.co/gr8METw6G2","es","","0","0","3","loúltimo","","","","","https://twitter.com/diarioelheraldo/status/1334554718769700865","False","","1","https://pbs.twimg.com/media/EoVKIhmXEAE7swn.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoVKIhmXEAE7swn.jpg","","","","","","","","","","","","","","","","","",""
"1334551786309496833","1334551786309496833","2020-12-03 12:35:15 -05","2020-12-03","12:35:15","-0500","797612234247729153","primiciahn","Primicia Honduras","","Tiene 101 años y por tercera vez venció al coronavirus #Noticias #PrimiciaHonduras ► Leer más:  https://t.co/YKPdCSKW0z  https://t.co/3lby8zjXTS","es","https://bit.ly/2IdoQg8","0","0","0","noticias","primiciahonduras","","","","https://twitter.com/primiciahn/status/1334551786309496833","False","","1","https://pbs.twimg.com/media/EoVHxvnXIAgLLUD.jpg","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoVHxvnXIAgLLUD.jpg","","","","","","","","","","","","","","","","","",""
"1334545107673108480","1334545107673108480","2020-12-03 12:08:42 -05","2020-12-03","12:08:42","-0500","94437807","hondudiario","Hondudiario.com","","EMERGECIA COVID-19: Estados Unidos registró en las últimas 24 horas más de 200,000 casos nuevos de coronavirus y 3,157 muertos, lo que supone un nuevo récord diario de decesos y la segunda cifra más alta de contagios en un solo día, según la Universidad Johns Hopkins.  https://t.co/WHKkGcoKkj","es","","0","0","1","","","","","","https://twitter.com/hondudiario/status/1334545107673108480","False","","1","https://pbs.twimg.com/media/EoVBsiBXIAIHKAq.png","Honduras,Tegucigalpa","","","","","","","","","","","","","https://pbs.twimg.com/media/EoVBsiBXIAIHKAq.png","","","","","","","","","","","","","","","","","",""
